customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,engagement_style
RID-000884,45.0,52075.7,34.4,34.9,6,1171.97,766.14,0,0,2,3,agent,north,premium,3671.6,34.9,6,1171.97,195.32833333333335,0.0,0.0,0.6666666666666666,1.5297073641893126,34.06889534883721,1.0632754397331134,growing,assisted
RID-000280,37.0,70319.44,35.1,39.4,9,1478.44,818.02,0,0,3,4,online,west,enterprise,4550.79,39.4,9,1478.44,164.2711111111111,0.0,0.0,0.75,1.8073396738466054,42.12079772079772,2.5283970527167225,growing,digital
RID-000294,26.0,79095.43,48.8,74.3,10,1697.65,1399.53,1,1,3,5,agent,east,premium,4034.35,74.3,10,1697.65,169.76500000000001,0.2,0.1,0.6,1.2130143691096298,34.78790983606558,0.48538531036112087,mature,assisted
RID-001642,50.0,84664.5,24.3,33.4,6,582.81,297.61,0,1,3,5,agent,south,plus,4142.96,33.4,6,582.81,97.13499999999999,0.0,0.16666666666666666,0.6,1.9583011323544233,23.98395061728395,-0.30891377077025783,growing,assisted
RID-000401,56.0,18000.0,38.5,58.9,4,233.79,172.7,0,0,3,4,agent,south,premium,2606.3,58.9,4,233.79,58.4475,0.0,0.0,0.75,1.3537348002316156,6.072467532467532,0.07033466453584064,mature,assisted
RID-000123,39.0,73104.98,34.3,156.0,8,1842.12,1640.43,1,1,3,5,online,south,plus,4150.16,156.0,8,1842.12,230.265,0.2,0.125,0.6,1.1229494705656442,53.70612244897959,-2.7421895337209783,growing,digital
RID-001208,37.0,72297.23,48.4,39.3,7,1021.59,889.96,0,0,4,6,branch,east,plus,4307.88,39.3,7,1021.59,145.9414285714286,0.0,0.0,0.6666666666666666,1.1479055238437683,21.10723140495868,1.3206150262566845,mature,in_person
RID-000203,47.0,52316.09,42.9,25.9,5,489.6,249.7,0,1,4,5,partner,west,basic,3437.07,25.9,5,489.6,97.92,0.0,0.2,0.8,1.9607529034841813,11.412587412587413,0.3840422576624324,mature,assisted
RID-001463,44.0,80431.99,15.2,15.6,5,476.03,413.85,0,1,3,5,agent,east,plus,4280.72,15.6,5,476.03,95.20599999999999,0.0,0.2,0.6,1.15024767427812,31.317763157894735,-0.3993288381320079,growing,assisted
RID-000836,24.0,70300.79,35.6,59.5,5,882.35,573.07,0,0,3,6,agent,north,plus,3005.78,59.5,5,882.35,176.47,0.0,0.0,0.5,1.5396897412183501,24.78511235955056,-0.9076873881832641,growing,assisted
RID-000247,33.0,67372.03,35.7,35.7,3,611.69,493.23,1,1,4,6,online,south,enterprise,3317.46,35.7,3,611.69,203.89666666666668,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.2401719279038177,17.13417366946779,-2.216894258901993,growing,digital
RID-001440,22.0,86712.31,16.1,11.1,4,992.81,582.93,0,1,2,4,online,north,premium,4351.48,11.1,4,992.81,248.2025,0.0,0.25,0.5,1.703137597996329,61.66521739130434,-1.5078422795307933,growing,digital
RID-001708,50.0,44089.23,50.5,126.0,6,944.26,685.0,0,0,3,5,agent,east,plus,2977.57,126.0,6,944.26,157.37666666666667,0.0,0.0,0.6,1.3784817518248176,18.69821782178218,-1.8661129945893271,mature,assisted
RID-001692,31.0,64175.22,30.2,33.6,7,1743.84,1408.67,1,1,1,3,partner,east,plus,3455.33,33.6,7,1743.84,249.11999999999998,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.237933653730114,57.743046357615896,-1.2142255152012735,growing,assisted
RID-001154,57.0,86670.61,22.7,60.3,11,2366.63,1730.71,1,0,1,3,online,north,basic,5619.0,60.3,11,2366.63,215.14818181818183,0.3333333333333333,0.0,0.3333333333333333,1.3674330188188664,104.2568281938326,0.46384735399285526,growing,digital
RID-001427,39.0,59478.24,69.1,17.3,6,899.64,601.37,1,2,6,8,partner,south,premium,4339.12,17.3,6,899.64,149.94,0.125,0.3333333333333333,0.75,1.495984169479688,13.019392185238786,-0.10540527164384561,mature,assisted
RID-000385,63.0,98361.41,51.6,35.7,5,743.62,546.1,1,0,4,7,branch,east,enterprise,4032.26,35.7,5,743.62,148.724,0.14285714285714285,0.0,0.5714285714285714,1.3616919978026003,14.411240310077519,0.14768852994486442,mature,in_person
RID-001584,38.0,82768.99,29.1,36.7,6,1039.0,878.05,1,1,2,5,agent,east,premium,3521.2,36.7,6,1039.0,173.16666666666666,0.2,0.16666666666666666,0.4,1.1833039120778999,35.70446735395189,-1.476153700194991,growing,assisted
RID-000855,24.0,71259.31,56.3,35.4,3,698.47,607.88,1,1,4,7,online,east,premium,3090.58,35.4,3,698.47,232.82333333333335,0.14285714285714285,0.3333333333333333,0.5714285714285714,1.1490261235770218,12.406216696269983,-2.719900509742655,mature,digital
RID-000220,54.0,62370.09,14.8,23.1,7,1119.22,788.49,1,0,3,5,branch,west,enterprise,3728.22,23.1,7,1119.22,159.88857142857142,0.2,0.0,0.6,1.4194472979999746,75.62297297297297,1.419838786679132,growing,in_person
RID-000642,60.0,76429.86,40.7,27.3,7,941.72,561.17,0,1,3,4,partner,south,basic,4710.77,27.3,7,941.72,134.53142857142856,0.0,0.14285714285714285,0.75,1.678136750004455,23.13808353808354,1.2012945892862281,mature,assisted
RID-000002,44.0,39432.85,40.2,10.9,11,2000.83,1220.82,0,0,3,5,online,north,enterprise,4466.87,10.9,11,2000.83,181.89363636363635,0.0,0.0,0.6,1.6389230189544732,49.77189054726367,3.290321488816264,mature,digital
RID-000113,40.0,107113.86,21.5,18.5,8,1553.2,867.39,1,0,1,4,branch,east,plus,5164.26,18.5,8,1553.2,194.15,0.25,0.0,0.25,1.7906593343248136,72.24186046511628,0.05154246853938926,growing,in_person
RID-000699,58.0,113858.83,46.0,52.8,5,708.33,606.45,2,0,5,6,online,south,plus,4858.5,52.8,5,708.33,141.666,0.3333333333333333,0.0,0.8333333333333334,1.1679940638139994,15.398478260869567,1.0715832736292583,mature,digital
RID-001719,38.0,104855.03,32.0,7.0,6,698.86,508.95,1,0,3,5,branch,west,premium,4962.29,7.0,6,698.86,116.47666666666667,0.2,0.0,0.6,1.3731407800373319,21.839375,1.49273929967574,growing,in_person
RID-000952,48.0,53576.69,51.6,58.5,12,2307.0,1286.55,1,1,4,5,agent,north,plus,5738.13,58.5,12,2307.0,192.25,0.2,0.08333333333333333,0.8,1.7931677742800514,44.7093023255814,2.8741603401379843,mature,assisted
RID-001577,23.0,95636.75,45.2,116.6,7,1857.99,1428.35,1,0,3,6,agent,south,plus,4688.24,116.6,7,1857.99,265.4271428571429,0.16666666666666666,0.0,0.5,1.300794623166591,41.10597345132743,-1.7563070875142963,mature,assisted
RID-001411,27.0,94942.57,35.4,124.6,8,1879.13,1313.65,0,0,1,4,agent,south,basic,4358.84,124.6,8,1879.13,234.89125,0.0,0.0,0.25,1.4304647356601834,53.08276836158193,-2.9431989467675317,growing,assisted
RID-001410,51.0,61487.1,54.2,10.3,6,623.76,470.39,1,0,6,8,agent,north,plus,4069.78,10.3,6,623.76,103.96,0.125,0.0,0.75,1.3260485979718957,11.508487084870849,2.2051661206990736,mature,assisted
RID-001534,60.0,42253.43,77.8,129.9,10,1695.81,933.12,0,0,6,8,branch,north,premium,4422.33,129.9,10,1695.81,169.581,0.0,0.0,0.75,1.8173546810699588,21.797043701799485,0.3555082145661568,loyal,in_person
RID-001292,38.0,52606.29,15.9,88.7,10,2286.95,1660.66,0,2,1,2,agent,north,premium,4248.71,88.7,10,2286.95,228.695,0.0,0.2,0.5,1.3771331880095863,143.83333333333331,-1.092009239566079,growing,assisted
RID-001628,43.0,72238.27,37.9,36.4,6,1146.15,842.98,2,0,4,6,branch,east,basic,4233.39,36.4,6,1146.15,191.025,0.3333333333333333,0.0,0.6666666666666666,1.359640798120952,30.24142480211082,1.0209369654356548,mature,in_person
RID-000442,39.0,70756.5,22.3,16.1,5,540.51,349.4,1,0,2,3,agent,west,plus,4041.54,16.1,5,540.51,108.102,0.3333333333333333,0.0,0.6666666666666666,1.5469662278191185,24.23811659192825,1.2123852064651472,growing,assisted
RID-001521,44.0,45790.18,34.0,33.9,10,1924.54,1110.0,1,1,4,7,branch,west,plus,4681.34,33.9,10,1924.54,192.454,0.14285714285714285,0.1,0.5714285714285714,1.7338198198198198,56.60411764705882,1.472259367729299,growing,in_person
RID-001137,45.0,75485.61,35.4,81.5,8,1381.39,903.06,1,1,2,5,branch,west,plus,3799.12,81.5,8,1381.39,172.67375,0.2,0.125,0.4,1.5296768763980246,39.0223163841808,-1.7134739295841803,growing,in_person
RID-001257,45.0,85023.78,20.1,34.7,5,989.69,580.32,0,0,2,3,agent,west,premium,4219.95,34.7,5,989.69,197.93800000000002,0.0,0.0,0.6666666666666666,1.7054211469534049,49.23830845771144,0.6873881251766578,growing,assisted
RID-001677,51.0,74326.39,57.3,130.4,6,707.61,598.06,0,1,4,6,online,north,basic,3424.33,130.4,6,707.61,117.935,0.0,0.16666666666666666,0.6666666666666666,1.1831756011102565,12.349214659685865,-2.688770013349154,mature,digital
RID-001398,39.0,86453.05,58.3,7.1,6,798.02,614.65,0,0,5,7,partner,north,premium,3761.58,7.1,6,798.02,133.00333333333333,0.0,0.0,0.7142857142857143,1.2983323842837386,13.688164665523157,2.103685469562761,mature,assisted
RID-000664,29.0,73792.33,53.0,52.7,10,1830.98,1315.29,1,0,6,9,partner,south,plus,4625.21,52.7,10,1830.98,183.098,0.1111111111111111,0.0,0.6666666666666666,1.3920732309984871,34.54679245283019,2.0869886559210693,mature,assisted
RID-001652,49.0,60846.11,39.0,62.9,5,895.48,477.65,1,0,3,6,online,south,plus,2902.66,62.9,5,895.48,179.096,0.16666666666666666,0.0,0.5,1.8747618549146867,22.961025641025643,-1.0036545965908374,mature,digital
RID-001258,58.0,103251.44,64.4,31.3,7,1271.41,855.43,4,1,6,8,online,south,enterprise,5536.87,31.3,7,1271.41,181.63000000000002,0.5,0.14285714285714285,0.75,1.4862817530364847,19.742391304347827,1.0883919911596711,mature,digital
RID-001611,50.0,77691.66,28.6,128.0,8,1046.31,531.58,1,0,3,4,online,north,basic,4140.21,128.0,8,1046.31,130.78875,0.25,0.0,0.75,1.9683020429662512,36.58426573426573,-0.3539279402492954,growing,digital
RID-000318,33.0,118606.93,32.7,58.3,7,1264.67,973.18,0,1,2,4,agent,east,basic,4797.33,58.3,7,1264.67,180.66714285714286,0.0,0.14285714285714285,0.5,1.299523212560883,38.67492354740061,-1.0163196536574923,growing,assisted
RID-000649,40.0,76306.47,50.4,39.9,12,1230.06,671.31,0,0,5,8,partner,east,plus,4392.87,39.9,12,1230.06,102.505,0.0,0.0,0.625,1.832327836617956,24.40595238095238,2.987572007607801,mature,assisted
RID-001435,46.0,79724.54,44.5,27.5,6,1444.8,1267.3,0,0,4,6,agent,west,premium,4714.44,27.5,6,1444.8,240.79999999999998,0.0,0.0,0.6666666666666666,1.1400615481732819,32.46741573033708,1.2721452462672436,mature,assisted
RID-001480,47.0,83085.36,28.8,95.2,3,635.06,440.0,0,0,2,4,branch,south,premium,2779.71,95.2,3,635.06,211.68666666666664,0.0,0.0,0.5,1.4433181818181817,22.050694444444442,-2.6784079653883515,growing,in_person
RID-000710,38.0,52381.18,45.6,119.9,7,288.32,154.87,1,1,5,8,agent,north,basic,3045.46,119.9,7,288.32,41.18857142857143,0.125,0.14285714285714285,0.625,1.8616904500548845,6.322807017543859,-2.083710111075016,mature,assisted
RID-001383,39.0,54140.57,72.6,98.0,6,640.03,524.45,0,1,5,7,online,west,enterprise,3340.92,98.0,6,640.03,106.67166666666667,0.0,0.16666666666666666,0.7142857142857143,1.220383258651921,8.815840220385676,-1.5185219956739662,loyal,digital
RID-001283,47.0,112118.7,43.1,83.5,5,810.54,701.58,0,1,4,6,branch,west,enterprise,4776.73,83.5,5,810.54,162.108,0.0,0.2,0.6666666666666666,1.1553065936885314,18.806032482598606,-1.9578186793402028,mature,in_person
RID-000973,41.0,80863.36,4.4,55.7,5,1400.12,1055.82,2,0,1,4,online,south,enterprise,3568.86,55.7,5,1400.12,280.024,0.5,0.0,0.25,1.3260972514254323,318.20909090909083,-2.1430490274259397,new,digital
RID-000628,23.0,81526.6,63.4,63.6,12,1658.45,870.46,1,0,6,8,branch,north,enterprise,5566.68,63.6,12,1658.45,138.20416666666668,0.125,0.0,0.75,1.9052569905567172,26.15851735015773,2.989933667439404,mature,in_person
RID-000633,54.0,73406.46,35.6,18.4,6,1266.28,690.83,1,1,3,4,branch,west,basic,4263.92,18.4,6,1266.28,211.04666666666665,0.25,0.16666666666666666,0.75,1.832983512586309,35.56966292134831,0.9200424366820732,growing,in_person
RID-001307,25.0,38137.43,39.6,61.3,3,558.6,497.99,1,1,3,6,online,north,plus,3299.57,61.3,3,558.6,186.20000000000002,0.16666666666666666,0.3333333333333333,0.5,1.1217092712705075,14.106060606060606,-3.8345502918872265,mature,digital
RID-001401,37.0,34173.66,19.2,31.3,9,965.25,800.2,0,0,0,1,agent,east,plus,3251.26,31.3,9,965.25,107.25,0.0,0.0,0.0,1.2062609347663082,50.2734375,-1.270832508465714,growing,assisted
RID-001409,36.0,45942.51,63.0,43.4,6,986.04,855.96,2,0,6,7,agent,east,enterprise,2889.8,43.4,6,986.04,164.34,0.2857142857142857,0.0,0.8571428571428571,1.1519697182111313,15.651428571428571,1.8463053101144884,mature,assisted
RID-001249,34.0,71485.1,40.8,70.4,4,395.75,294.28,0,0,4,6,online,north,basic,2497.24,70.4,4,395.75,98.9375,0.0,0.0,0.6666666666666666,1.3448076661682753,9.699754901960786,-0.7018000075656459,mature,digital
RID-001754,44.0,65046.51,33.6,30.2,7,999.66,532.87,1,1,3,6,online,north,enterprise,3081.01,30.2,7,999.66,142.8085714285714,0.16666666666666666,0.14285714285714285,0.5,1.8759922682830708,29.751785714285713,-0.22317890181843036,growing,digital
RID-001255,31.0,48074.28,52.7,49.9,4,718.28,600.47,1,2,4,7,online,east,premium,3264.74,49.9,4,718.28,179.57,0.14285714285714285,0.5,0.5714285714285714,1.1961963128882374,13.629601518026565,-3.804135906299363,mature,digital
RID-001497,42.0,93287.61,30.0,37.6,8,1570.18,1301.49,1,1,3,6,branch,east,basic,4794.05,37.6,8,1570.18,196.2725,0.16666666666666666,0.125,0.5,1.2064479942220072,52.339333333333336,0.06267972783994308,growing,in_person
RID-001372,24.0,73160.15,44.7,21.8,10,1573.63,1243.97,1,0,4,6,partner,west,basic,5357.37,21.8,10,1573.63,157.363,0.16666666666666666,0.0,0.6666666666666666,1.265006390829361,35.20425055928412,2.959161226448721,mature,assisted
RID-001530,50.0,129589.69,43.9,12.7,8,1452.83,902.2,1,1,4,5,online,north,premium,5497.53,12.7,8,1452.83,181.60375,0.2,0.125,0.8,1.6103192196852139,33.09407744874715,2.3766413301332454,mature,digital
RID-001355,48.0,68201.08,64.1,16.1,7,1114.22,927.44,0,0,5,7,online,east,plus,4459.19,16.1,7,1114.22,159.17428571428573,0.0,0.0,0.7142857142857143,1.2013930820322607,17.382527301092047,2.2311870682407915,mature,digital
RID-001729,35.0,100574.32,37.3,34.6,9,2140.86,1098.0,0,1,2,3,agent,east,basic,5038.48,34.6,9,2140.86,237.87333333333333,0.0,0.1111111111111111,0.6666666666666666,1.9497814207650275,57.39571045576408,1.5120098527738073,mature,assisted
RID-001707,38.0,54057.04,40.8,43.2,3,490.02,333.07,1,1,4,7,online,east,plus,3131.57,43.2,3,490.02,163.34,0.14285714285714285,0.3333333333333333,0.5714285714285714,1.471222265589816,12.010294117647058,-2.940060576089441,mature,digital
RID-001664,38.0,72284.1,32.4,65.9,7,1103.29,652.41,3,0,3,5,branch,west,premium,3214.14,65.9,7,1103.29,157.61285714285714,0.6,0.0,0.6,1.6910991554390644,34.05216049382716,0.21178098672497325,growing,in_person
RID-000796,43.0,72729.84,23.1,49.2,11,1025.31,550.45,0,0,3,6,online,east,plus,4396.82,49.2,11,1025.31,93.21,0.0,0.0,0.5,1.862675992369879,44.38571428571428,1.6722314687693203,growing,digital
RID-000646,48.0,101215.16,42.9,42.3,9,2046.1,1814.46,2,2,3,5,online,south,basic,5691.56,42.3,9,2046.1,227.34444444444443,0.4,0.2222222222222222,0.6,1.127663326830021,47.69463869463869,0.23230997418292954,mature,digital
RID-001013,41.0,84458.31,32.0,64.9,3,614.3,520.42,1,0,2,3,online,east,basic,4352.24,64.9,3,614.3,204.76666666666665,0.3333333333333333,0.0,0.6666666666666666,1.1803927596940933,19.196875,-0.9280913796044135,growing,digital
RID-001655,29.0,81687.62,44.5,12.4,14,2734.41,2066.52,1,1,3,4,online,north,basic,6460.11,12.4,14,2734.41,195.315,0.25,0.07142857142857142,0.75,1.3231955171012135,61.44741573033708,4.745367845466018,mature,digital
RID-000557,36.0,61720.92,42.4,17.2,9,786.91,620.53,1,3,3,6,branch,east,basic,3486.18,17.2,9,786.91,87.43444444444444,0.16666666666666666,0.3333333333333333,0.5,1.2681256345382173,18.559198113207547,-0.3006044807652364,mature,in_person
RID-000682,43.0,50127.34,31.3,19.3,8,821.96,716.79,0,2,2,3,agent,east,basic,3893.25,19.3,8,821.96,102.745,0.0,0.25,0.6666666666666666,1.1467235871036148,26.26070287539936,0.6819165771361686,growing,assisted
RID-000578,36.0,110589.49,27.1,6.4,5,1213.89,896.62,0,0,2,4,agent,east,plus,4927.05,6.4,5,1213.89,242.77800000000002,0.0,0.0,0.5,1.353851129798577,44.7929889298893,0.5910946019467782,growing,assisted
RID-001110,29.0,47499.95,30.4,55.0,8,989.22,776.05,2,0,2,4,online,north,basic,3593.71,55.0,8,989.22,123.6525,0.5,0.0,0.5,1.2746859094130534,32.540131578947374,0.36392536809746256,growing,digital
RID-001267,47.0,75879.61,38.5,19.1,7,582.97,516.47,1,0,2,3,partner,south,basic,3982.12,19.1,7,582.97,83.28142857142858,0.3333333333333333,0.0,0.6666666666666666,1.1287586887912173,15.142077922077922,1.8907731467957967,mature,assisted
RID-001184,32.0,73044.76,35.9,92.5,8,851.39,433.18,2,0,4,6,partner,south,plus,3871.73,92.5,8,851.39,106.42375,0.3333333333333333,0.0,0.6666666666666666,1.9654416178032226,23.715598885793874,0.20054291563626148,growing,assisted
RID-000525,65.0,78696.58,44.5,27.2,8,1095.39,644.42,0,0,5,6,online,east,basic,4438.53,27.2,8,1095.39,136.92375,0.0,0.0,0.8333333333333334,1.6998075789081657,24.61550561797753,2.9387572350275724,mature,digital
RID-001060,41.0,36164.95,48.4,30.3,10,60.0,45.33,1,0,2,4,online,west,basic,2653.36,30.3,10,60.0,6.0,0.25,0.0,0.5,1.3236267372600927,1.2396694214876034,1.8241638004545182,mature,digital
RID-000541,46.0,95838.88,37.3,71.1,11,941.16,565.43,2,0,3,4,agent,south,plus,4665.08,71.1,11,941.16,85.56,0.5,0.0,0.75,1.6645031215181367,25.23217158176944,2.3967088514893264,mature,assisted
RID-001195,32.0,89888.46,52.4,74.6,9,1457.21,1030.9,1,0,4,6,branch,east,premium,4331.87,74.6,9,1457.21,161.91222222222223,0.16666666666666666,0.0,0.6666666666666666,1.4135318653603646,27.809351145038168,1.0873144867153872,mature,in_person
RID-000749,40.0,76823.65,26.5,96.8,6,113.62,79.19,1,0,3,5,online,east,plus,3022.48,96.8,6,113.62,18.936666666666667,0.2,0.0,0.6,1.4347771183230207,4.287547169811321,-1.0419240282654618,growing,digital
RID-001667,33.0,93049.0,18.2,71.7,9,1800.16,923.76,2,1,2,5,online,north,plus,5075.03,71.7,9,1800.16,200.01777777777778,0.4,0.1111111111111111,0.4,1.9487312721919114,98.90989010989011,-0.967288792810439,growing,digital
RID-001431,54.0,73503.28,31.3,18.2,12,3252.06,1952.19,1,0,1,3,agent,east,plus,5616.77,18.2,12,3252.06,271.005,0.3333333333333333,0.0,0.3333333333333333,1.6658521967636346,103.8996805111821,2.0336796437376496,growing,assisted
RID-000485,43.0,44203.08,62.7,29.8,7,1110.44,927.43,0,0,5,6,partner,north,plus,3795.09,29.8,7,1110.44,158.6342857142857,0.0,0.0,0.8333333333333334,1.1973302567309663,17.7103668261563,2.483838101782527,mature,assisted
RID-000096,50.0,49185.49,44.2,135.5,11,1832.51,1204.62,1,0,3,5,online,north,plus,4087.2,135.5,11,1832.51,166.59181818181818,0.2,0.0,0.6,1.521234912254487,41.459502262443436,-0.22659444282598207,mature,digital
RID-001021,40.0,55668.03,39.8,32.0,7,1650.55,913.91,0,0,4,7,partner,north,basic,4198.91,32.0,7,1650.55,235.79285714285714,0.0,0.0,0.5714285714285714,1.8060312284579445,41.471105527638194,1.0151883221374964,mature,assisted
RID-000564,30.0,93272.04,42.0,25.3,7,1543.95,1314.06,2,0,2,4,agent,west,plus,4973.8,25.3,7,1543.95,220.56428571428572,0.5,0.0,0.5,1.174946349481759,36.760714285714286,0.820694714724364,mature,assisted
RID-001265,33.0,105380.17,29.2,124.5,4,517.46,391.26,2,2,3,6,partner,west,basic,3588.6,124.5,4,517.46,129.365,0.3333333333333333,0.5,0.5,1.322547666513316,17.72123287671233,-6.293374820634764,growing,assisted
RID-000743,57.0,116380.8,12.4,117.5,3,218.34,135.07,0,0,1,3,partner,south,basic,4311.38,117.5,3,218.34,72.78,0.0,0.0,0.3333333333333333,1.6164951506626195,17.608064516129033,-4.2029193549191755,growing,assisted
RID-000864,41.0,90953.47,29.0,144.1,8,1700.8,1486.1,1,0,3,5,online,east,premium,5153.12,144.1,8,1700.8,212.6,0.2,0.0,0.6,1.144472108202678,58.648275862068964,-1.6139323621864299,growing,digital
RID-001599,50.0,72984.37,31.9,92.2,4,724.19,589.31,0,0,3,6,agent,west,enterprise,2890.5,92.2,4,724.19,181.0475,0.0,0.0,0.5,1.2288778401859803,22.701880877742948,-2.2121985723306503,growing,assisted
RID-001485,35.0,78610.33,23.3,50.7,7,1350.6,1205.59,1,0,2,4,partner,east,enterprise,4353.39,50.7,7,1350.6,192.94285714285712,0.25,0.0,0.5,1.1202813560165563,57.9656652360515,0.10376321662072768,growing,assisted
RID-000892,37.0,68934.56,20.0,61.6,5,1100.86,728.98,0,0,2,5,agent,east,basic,2954.07,61.6,5,1100.86,220.17199999999997,0.0,0.0,0.4,1.5101374523306537,55.04299999999999,-1.5040088951848685,growing,assisted
RID-001578,47.0,89321.03,34.0,26.7,9,1263.41,1013.72,1,0,2,5,partner,south,premium,4502.29,26.7,9,1263.41,140.3788888888889,0.2,0.0,0.4,1.246310618316695,37.15911764705883,1.007196051320474,growing,assisted
RID-001039,48.0,101150.05,44.2,108.9,8,1004.02,753.43,1,1,4,5,agent,north,enterprise,4651.5,108.9,8,1004.02,125.5025,0.2,0.125,0.8,1.3325989142986077,22.715384615384615,-0.33866615481044715,mature,assisted
RID-000207,33.0,88198.04,20.0,62.1,9,1439.64,766.12,2,0,1,4,agent,south,premium,4507.07,62.1,9,1439.64,159.96,0.5,0.0,0.25,1.8791312065994885,71.982,-0.7975634065772972,growing,assisted
RID-000393,58.0,75303.15,17.8,53.3,8,1358.65,842.1,1,0,2,4,online,east,plus,4067.51,53.3,8,1358.65,169.83125,0.25,0.0,0.5,1.6134069587934925,76.32865168539325,0.41190897230124934,growing,digital
RID-000795,32.0,71944.43,25.4,25.2,6,723.07,592.68,0,0,2,5,agent,south,plus,3133.75,25.2,6,723.07,120.51166666666667,0.0,0.0,0.4,1.2200006749004524,28.467322834645675,-0.09506280777041742,growing,assisted
RID-000871,59.0,70101.86,36.2,89.9,5,1083.49,932.3,2,2,3,4,online,west,enterprise,3852.71,89.9,5,1083.49,216.698,0.5,0.4,0.75,1.1621688297758233,29.930662983425414,-2.958718241227926,mature,digital
RID-000398,47.0,48533.48,50.0,126.3,5,513.99,400.21,2,0,5,8,online,east,plus,2951.97,126.3,5,513.99,102.798,0.25,0.0,0.625,1.284300742110392,10.2798,-2.1218512231653115,mature,digital
RID-000767,60.0,53441.83,39.8,43.1,7,799.97,567.34,0,0,2,4,branch,west,basic,4093.44,43.1,7,799.97,114.28142857142858,0.0,0.0,0.5,1.4100363097965947,20.099748743718596,0.3182781530611858,mature,in_person
RID-001657,39.0,82870.97,34.2,21.8,4,565.98,283.93,0,1,3,4,branch,east,basic,3385.57,21.8,4,565.98,141.495,0.0,0.25,0.75,1.9933786496671715,16.549122807017543,-0.46723762205642816,growing,in_person
RID-001242,57.0,81383.85,31.0,43.8,8,1073.3,912.5,0,0,3,4,agent,south,premium,4370.28,43.8,8,1073.3,134.1625,0.0,0.0,0.75,1.1762191780821918,34.622580645161285,2.0226717503147267,growing,assisted
RID-001029,50.0,79354.05,45.1,19.1,11,1355.81,725.51,0,1,3,4,agent,south,enterprise,4536.51,19.1,11,1355.81,123.25545454545454,0.0,0.09090909090909091,0.75,1.8687681768686855,30.062305986696227,3.288172123783262,mature,assisted
RID-000643,41.0,109462.7,26.8,20.2,7,1009.89,669.63,0,1,1,2,agent,south,plus,4454.22,20.2,7,1009.89,144.27,0.0,0.14285714285714285,0.5,1.5081313561220375,37.68246268656716,0.05907759349796171,growing,assisted
RID-001699,40.0,69433.45,22.1,49.7,7,1465.54,1128.43,1,0,2,4,agent,west,basic,4360.98,49.7,7,1465.54,209.36285714285714,0.25,0.0,0.5,1.2987425006424855,66.31402714932126,0.13198886615236693,growing,assisted
RID-000613,43.0,79456.7,27.6,35.6,3,788.85,569.59,0,0,2,3,agent,east,plus,4429.19,35.6,3,788.85,262.95,0.0,0.0,0.6666666666666666,1.3849435558910794,28.581521739130434,-0.10107984832738437,growing,assisted
RID-000961,44.0,103249.32,62.0,116.3,9,1115.09,784.42,0,0,6,7,branch,east,basic,5425.94,116.3,9,1115.09,123.89888888888888,0.0,0.0,0.8571428571428571,1.4215471303638356,17.98532258064516,0.9332527926463399,mature,in_person
RID-001571,45.0,92955.83,27.7,18.5,6,1104.49,694.63,0,2,4,6,branch,north,basic,3853.03,18.5,6,1104.49,184.08166666666668,0.0,0.3333333333333333,0.6666666666666666,1.5900407411139743,39.873285198555955,-0.586815753569448,growing,in_person
RID-000726,42.0,48299.82,51.6,8.2,6,477.79,288.14,0,0,4,5,agent,east,basic,3986.52,8.2,6,477.79,79.63166666666667,0.0,0.0,0.8,1.6581869924342334,9.259496124031008,2.5329638062080972,mature,assisted
RID-000684,59.0,109193.83,23.5,46.7,5,695.7,378.21,1,0,2,5,online,west,plus,4034.85,46.7,5,695.7,139.14000000000001,0.2,0.0,0.4,1.8394542714365036,29.604255319148937,-1.083446717163444,growing,digital
RID-000099,60.0,91061.0,12.4,49.9,5,1360.43,876.04,2,0,1,3,agent,north,plus,4633.49,49.9,5,1360.43,272.086,0.6666666666666666,0.0,0.3333333333333333,1.552931372996667,109.71209677419355,-1.5318005576547975,growing,assisted
RID-000805,49.0,104454.24,44.8,51.7,6,1229.01,1033.83,2,0,4,5,online,west,plus,4658.09,51.7,6,1229.01,204.835,0.4,0.0,0.8,1.188793128464061,27.43325892857143,1.305148051581791,mature,digital
RID-001598,58.0,81933.62,33.5,88.6,11,1843.12,1108.68,1,0,1,4,partner,west,basic,3921.19,88.6,11,1843.12,167.5563636363636,0.25,0.0,0.25,1.6624454306021574,55.018507462686564,-0.7824782302401694,growing,assisted
RID-000407,53.0,78296.6,23.0,67.9,8,573.54,313.36,0,0,1,3,branch,east,premium,3321.53,67.9,8,573.54,71.6925,0.0,0.0,0.3333333333333333,1.8302910390605054,24.936521739130434,-0.8952649158359534,growing,in_person
RID-000503,49.0,71698.12,22.3,36.3,5,974.58,771.34,0,0,3,6,branch,east,plus,3248.81,36.3,5,974.58,194.916,0.0,0.0,0.5,1.2634895117587575,43.70313901345291,-0.2528523190492342,growing,in_person
